annee,section,sens_flux,chapitre_code,chapitre_libelle,nature_code,nature_libelle,fonction_code,montant,source_page,source_pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,317,3905000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",205,"Licences, procédés, droits",311,22500.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",216,Biens historiques et culturels,311,160000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,30,520210.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,311,632580.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,312,20000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,313,5066166.67,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,30,525000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,311,4688333.33,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,312,27458548.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,313,12005000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,314,172000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,315,500000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,316,11125000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",232,Immobilisations incorporelles,312,475000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",232,Immobilisations incorporelles,315,60000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",232,Immobilisations incorporelles,317,20000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",458,Opérations sous mandat,314,4790000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",102,Dotations et fonds,312,800000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,312,3711431.75,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,313,1942837.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,315,75000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",133,Fonds affectés à,312,568000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",458,Opérations sous mandat,314,4790000.0,126,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",321,4673039.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",322,65000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",323,1941300.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",325,100000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",326,12100000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,321,50000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,325,167000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,326,23671000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",212,Agencements et aménagements de terrains,321,493000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",213,Constructions,321,478000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,321,192000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,323,196000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,326,150000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,321,19690391.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,322,1420000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,323,17078589.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,325,467000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,326,65050000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux actifs non amort,321,250000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux actifs non amort,323,3192510.39,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux actifs non amort,326,17843000.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",133,Fonds affectés à l'équipement amort.,323,4256640.0,127,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",331,273850.0,128,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",338,307500.0,128,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,331,32583.0,128,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,338,60000.0,128,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,331,20000.0,128,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,338,102000.0,128,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,331,1197710.0,128,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,338,9544959.15,128,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",414,91000.0,129,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,412,1700000.0,129,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,411,64000.0,129,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,414,380000.0,129,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,411,680970.0,129,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,414,819000.0,129,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",420,655000.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",4213,35000.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4213,1550000.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4221,7609919.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,420,110000.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,4221,2333333.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,420,495000.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4213,315000.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4221,23004206.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4222,200000.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,904,Santé et action sociale (hors RSA),132,Subv inv rattachées aux actifs non amort,4221,2968079.42,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,904,Santé et action sociale (hors RSA),132,Subv inv rattachées aux actifs non amort,4222,498000.0,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,904,Santé et action sociale (hors RSA),133,Fonds affectés à l'équipement amort.,4221,216068.13,130,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",4231,3380000.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,425,200000.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,428,600000.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4231,700000.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4232,2250000.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),212,Agencements et aménagements de terrains,4231,830000.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,4231,30000.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4231,9206163.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,904,Santé et action sociale (hors RSA),132,Subv inv rattachées aux actifs non amort,4231,3500000.0,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Recette,904,Santé et action sociale (hors RSA),133,Fonds affectés à l'équipement amort.,4232,1697027.17,131,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904-4,RSA,203,"Frais d'études, recherche, développement",446,30000.0,132,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,904-4,RSA,231,Immobilisations corporelles en cours,446,270000.0,132,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,905,Aménagement des territoires et habitat,202,Frais réalisation documents urbanisme,501,3221000.0,133,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,905,Aménagement des territoires et habitat,203,"Frais d'études, recherche, développement",510,294000.0,133,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,905,Aménagement des territoires et habitat,203,"Frais d'études, recherche, développement",511,1267832.0,133,1654e867ca0ef70cbbab53e821cd9dc0.pdf
2022,Investissement,Dépense,905,Aménagement des territoires et habitat,203,"Frais d'études, recherche, développement",512,1140000.0,133,1654e867ca0ef70cbbab53e821cd9dc0.pdf
